3,2.819593035299622
4,3.5139471626252226
5,4.030914197179694
6,4.360869725932521
7,4.504236382359726
8,4.466656137102052
9,4.257561977513358
10,3.8930290104984198
11,3.4005856823867404
12,2.821482222194878
13,2.206348036732282
14,1.6064019236110831
15,1.0686409472882614
16,0.631022204004922
17,0.31039806779330004
18,0.0940244735390241
19,0.073901280792537
20,0.09348558897393655
21,0.9577176538528676
22,1.8932192608763332
23,2.718114334606202
24,3.39135349995514
25,3.8920795288457875
26,4.215767499108744
27,4.366063673322483
28,4.348218967521085
29,4.171159379350308
30,3.8533908797087433
31,3.4239820215535106
32,2.9188537406589425
33,2.3768217818695874
34,1.8381363884388726
35,1.3392590124679788
36,0.9005828957672719
37,0.5181868196493227
38,0.17222295506855723
39,0.155125924289937
40,0.011289738106482261
41,0.9977994622684232
42,1.9306755400728584
43,2.7086188386955143
44,3.343384944354783
45,3.81428723742037
46,4.117510346982307
47,4.2700659333245525
48,4.291112934951496
49,4.194650301909112
50,3.9905872788247603
51,3.6908906935805934
52,3.3134479914169983
53,2.880823689497488
54,2.413747560054963
55,1.9226384242727708
56,1.4057034416689547
57,0.8723588270556508
58,0.39505890753997974
59,0.32615441029515857
60,0.552506225849827
61,0.9216642387950547
62,1.7401510560196236
63,2.493568730467267
64,3.104479792466412
65,3.547160147892493
66,3.8342924670516325
67,3.999516381659376
68,4.077893635928788
69,4.09505036405476
70,4.061421319059306
71,3.974297388804601
72,3.823345902392809
73,3.5920923710519013
74,3.256062970845594
75,2.786244344657696
76,2.1611973669505424
77,1.381475122211146
78,0.4795416245907198
79,0.44739030276451786
80,0.03320082756278353
81,1.0117367784870268
82,1.9894242502069552
83,2.8691267401426757
84,3.6129579804722596
85,4.2134862573425025
86,4.686392862481593
87,5.057548714537731
88,5.351460932220341
89,5.585415693023219
90,5.765899719390269
91,5.882638232991837
92,5.902628692301793
93,5.771039088696988
94,5.423016280624019
95,4.801759261082836
96,3.8717188952926165
97,2.6328371874426537
98,1.1341629573708474
99,0.9130488249557054
