3,1.4913430072361762
4,1.9407814147792657
5,2.3465839965014075
6,2.698181502407944
7,2.986272776020696
8,3.2030620475330775
9,3.3424604890808736
10,3.4002445994293615
11,3.374169390539018
12,3.2640341949942218
13,3.0717003193931114
14,2.801060575422835
15,2.4579616181313506
16,2.050080873923679
17,1.586760836581624
18,1.0788053229850347
19,0.5382533794089719
20,0.02411864100443406
21,0.5884860557466212
22,1.1468698969152875
23,1.68343801999593
24,2.1845460151970064
25,2.6372198374085665
26,3.029463800021883
27,3.350563053384805
28,3.5913644161839455
29,3.74452784873751
30,3.8047419224710826
31,3.76889708362694
32,3.6362109921374266
33,3.4083009684178167
34,3.089199882178419
35,2.6853143440936105
36,2.205330278991384
37,1.6600933965117886
38,1.0626268222868926
39,0.4304011769934277
40,0.2553602312654544
41,0.9126092920750413
42,1.5702109254629644
43,2.203102671806601
44,2.7943865771654863
45,3.3285523578411187
46,3.791445686237232
47,4.170554087677056
48,4.455308738095791
49,4.637351778599962
50,4.71075358967787
51,4.672173117097627
52,4.520957835215206
53,4.259181966497199
54,3.891623024951782
55,3.425677903045134
56,2.8712207308048647
57,2.240405784485084
58,1.5474205004524677
59,0.8082035166849142
60,0.04169982717969489
61,0.7390031951433684
62,1.5094055490380338
63,2.252316695134162
64,2.948775277770263
65,3.5805133655501056
66,4.130375902284545
67,4.582744210982947
68,4.92394135996936
69,5.142609053574732
70,5.230046601058843
71,5.180502560793501
72,4.991409853644184
73,4.66355600856879
74,4.201182701200082
75,3.6120157861969027
76,2.9072508076992705
77,2.1016304864637796
78,1.2146358411223162
79,0.3014566193678334
80,0.7775590474189116
81,1.7871682525485255
82,2.8009843663898906
83,3.7875138751104345
84,4.721092244361902
85,5.577640409969195
86,6.33471450272096
87,6.971950535630228
88,7.47154423646057
89,7.818690953538937
90,8.001959990158731
91,8.013591751017326
92,7.849712265971071
93,7.510463450023387
94,7.00005030849896
95,6.326708940926597
96,5.502602898364355
97,4.543664503524123
98,3.469432578618445
99,2.30314041757622
